Campagne;Annonceur;Responsable commercial;Nature;Etat planning;Prête à diffuser;Accord cadre;ODI envoyé;ODI reçu;Début;Fin;Volume total prévu;Volume clic prévu;Brut prévu;Net prévu;Taux de remise prévu;Frais techniques prévus;CPM net prévu;Volume total diffusé;Volume clic diffusé;Net diffusé;Mandataire de réservation
REGION REUNION METIS - 74664;REGION REUNION;FB;PRODOP;Confirmée;Non;Non;Non;Non;01/12/2021;01/12/2021;0;0;4000,00;4000,00;0,00;0,00;0,00;0;0;4000,00;REGION REUNION
REGION REUNION SOMINN KREOL - 72810;REGION REUNION;FB;CL;Confirmée;Oui;Non;Non;Non;22/10/2021;30/10/2021;72000;0;1080,00;918,00;15,00;0,00;12,75;72000;0;918,00;REGION REUNION
REUNION IMPORT BOIS - 70514;REUNION IMPORT BOIS;AN;PRODOP;Confirmée;Non;Non;Non;Non;21/07/2021;21/07/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;REUNION IMPORT BOIS
RPS VU SUR ANTENNE - 74222;REUNION SECURITE PRIVE;AG;PRODOP;Confirmée;Non;Non;Non;Non;29/11/2021;29/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;REUNION SECURITE PRIVE
RPS VU SUR ANTENNE - 74225;REUNION SECURITE PRIVE;AG;DIGOPS;Confirmée;Oui;Non;Non;Non;29/11/2021;05/12/2021;180000;0;864,00;600,00;31,00;0,00;3,33;0;0;0,00;REUNION SECURITE PRIVE
ISAUTIER - 74286;RHUMS & PUNCHS ISAUTIER;FB;CL;Confirmée;Non;Non;Non;Non;10/12/2021;24/12/2021;1600000;0;8800,00;6001,60;32,00;0,00;3,75;0;0;0,00;RHUMS & PUNCHS ISAUTIER
CONFORAMA - 69997;RIDIS MAGASIN CONFORAMA ;BC;CL;Confirmée;Oui;Non;Non;Non;05/07/2021;14/07/2021;120000;0;1800,00;1000,00;44,00;0,00;8,33;120000;0;1000,00;RIDIS MAGASIN CONFORAMA 
CONFORAMA - 71552;RIDIS MAGASIN CONFORAMA ;BC;CL;Confirmée;Oui;Non;Non;Non;03/09/2021;12/09/2021;120000;0;1800,00;1000,00;44,00;0,00;8,33;120000;0;1000,00;RIDIS MAGASIN CONFORAMA 
CONFORAMA NOVEMBRE - 72739;RIDIS MAGASIN CONFORAMA ;BC;FLS;Confirmée;Oui;Non;Non;Non;06/11/2021;13/11/2021;45454;0;1000,00;1000,00;0,00;0,00;22,00;45454;0;1000,00;RIDIS MAGASIN CONFORAMA 
CONFORAMA NOVEMBRE - 72740;RIDIS MAGASIN CONFORAMA ;BC;FLS;Confirmée;Non;Non;Non;Non;20/11/2021;26/11/2021;45454;0;1000,00;1000,00;0,00;0,00;22,00;45454;0;1000,00;RIDIS MAGASIN CONFORAMA 
CONFORAMA OCTOBRE - 72738;RIDIS MAGASIN CONFORAMA ;BC;FLS;Confirmée;Oui;Non;Non;Non;22/10/2021;29/10/2021;45454;0;1000,00;1000,00;0,00;0,00;22,00;45454;0;1000,00;RIDIS MAGASIN CONFORAMA 
RP DECO - 72178;RP DECO;BE;CL;Demande;Non;Non;Non;Non;03/10/2021;09/10/2021;330687;0;1587,29;1000,00;37,00;0,00;3,02;330687;0;1000,00;RP DECO
RP DECO - 72494;RP DECO;BE;PROD;Confirmée;Non;Non;Non;Non;30/09/2021;30/09/2021;0;0;990,00;990,00;0,00;0,00;0,00;0;0;990,00;RP DECO
RUN MARKET CATALOGUE - 67232;RUN MARKET/MAKE DISTRIBUTION SAS;JA;CL;Demande;Non;Non;Non;Non;01/04/2021;31/12/2021;0;0;1000,00;0,00;100,00;0,00;0,00;0;0;0,00;RUN MARKET/MAKE DISTRIBUTION SAS
BURGER KING - 74705;S2FOI BURGER KING;KC;CL;Option;Non;Non;Non;Non;13/12/2021;20/12/2021;544444;0;2083,33;1500,00;28,00;0,00;2,76;0;0;0,00;TOM POUCE-MEDICIS
BURGER KING PAR THE VOICE - 71701;S2FOI BURGER KING;KC;EXTWB;Confirmée;Non;Non;Non;Non;12/09/2021;24/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;TOM POUCE-MEDICIS
BURGER KING PARR PACK LADIES - 70444;S2FOI BURGER KING;KC;EXTWB;Confirmée;Non;Non;Non;Non;01/08/2021;30/09/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;AGENCE MEDICIS (VITAMEDIA)
BURGER KING PARR PACK LADIES - 73075;S2FOI BURGER KING;JL;EXTWB;Confirmée;Non;Non;Non;Non;01/11/2021;31/12/2021;5998988;0;500,00;500,00;0,00;0,00;0,08;4140772;0;500,00;TOM POUCE-MEDICIS
URBAN STORE VU SUR ANTENNE - 74535;SAFA INVEST;AN;DIGOPS;Confirmée;Non;Non;Non;Non;09/12/2021;20/12/2021;210000;0;1008,00;700,00;31,00;0,00;3,33;0;0;0,00;SAFA INVEST
URBAN STORE VU SUR ANTENNE - 74536;SAFA INVEST;AN;PRODOP;Confirmée;Non;Non;Non;Non;09/12/2021;09/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SAFA INVEST
SALOOJEE'S VU SUR ANTENNE - 74397;SALOOJEE'S;AG;PRODOP;Confirmée;Non;Non;Non;Non;06/12/2021;06/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SALOOJEE'S
SANDIREN - 73534;SANDIREN;AG;PRODOP;Confirmée;Non;Non;Non;Non;20/12/2021;20/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SANDIREN
SANITAIR PDCV - 73796;SANITAIR;AN;PRODOP;Confirmée;Non;Non;Non;Non;16/11/2021;16/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;SANITAIR
PRIX MALIN PRES DE CHEZ VOUS - 73129;SARL IBK;AG;PRODOP;Demande;Non;Non;Non;Non;02/11/2021;02/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;SARL IBK
VELO OXYGEN VU SUR ANTENNE - 73124;SARL MAD;AG;PRODOP;Confirmée;Non;Non;Non;Non;01/11/2021;01/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SARL MAD
RALY LOCATION PRES DE CHEZ VOUS - 73134;SARL RALY LOCATION;AG;PRODOP;Confirmée;Non;Non;Non;Non;04/11/2021;04/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;SARL RALY LOCATION
SUPER POLYGONE - 64786;SAS ZLS;BE;CL;Confirmée;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SAS ZLS
VOGUE RENTREE 2021 - 70285;SAVANNAH DISTRIBUTION;JA;FLS;Confirmée;Oui;Non;Non;Non;28/07/2021;08/08/2021;87591;0;2216,06;2000,00;10,00;0,00;22,83;87591;0;2000,00;COURT CIRCUIT
KIT M - 71562;SC GROUPE HOLD. A;BE;CL;Confirmée;Non;Non;Non;Non;03/09/2021;03/09/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SC GROUPE HOLD. A
LE BON ZESTE PDCV - 72102;SDE BIO DISTRIBUTION;AN;PRODOP;Confirmée;Non;Non;Non;Non;30/09/2021;30/09/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;SDE BIO DISTRIBUTION
SEMITTEL - 70789;SEMITTEL;BE;CL;Confirmée;Oui;Non;Non;Non;19/08/2021;22/08/2021;285714;0;4285,71;3000,00;30,00;0,00;10,50;285714;0;3000,00;SEMITTEL
PICARD - 65912;SEMOI SAS;JA;CL;Confirmée;Non;Non;Non;Non;01/02/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SEMOI SAS
PALAIS DES THES - 73643;SENCHA;AG;PRODOP;Confirmée;Non;Non;Non;Non;22/11/2021;22/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SENCHA
FOND SOCIAL EUROPEEN - 69644;SERVICE FONDS SOCIAL EUROPEEN ;KC;IN;Option;Non;Non;Non;Non;15/12/2021;28/12/2021;170000;0;4488,00;3000,00;33,00;0,00;17,65;170000;0;3000,00;UNIT MEDIA
FOND SOCIAL EUROPEEN - 69669;SERVICE FONDS SOCIAL EUROPEEN ;KC;CL;Demande;Non;Non;Non;Non;01/10/2021;14/10/2021;0;0;1750,00;1400,00;20,00;0,00;0,00;0;0;1400,00;SERVICE FONDS SOCIAL EUROPEEN 
SHEEFOU - 67096;SHEEFOU;BE;CL;Confirmée;Non;Non;Non;Non;10/03/2021;10/02/2022;0;0;8200,01;4000,00;51,00;0,00;0,00;0;0;4000,00;SHEEFOU
SHLMR 50 ANS - 74787;SHLMR;KC;PRODOP;Confirmée;Non;Non;Non;Non;30/11/2021;30/11/2021;0;0;5000,00;5000,00;0,00;0,00;0,00;0;0;5000,00;DOBLE YOU
YAMI - 73037;SIPA;BE;DIGOPS;Confirmée;Non;Non;Non;Non;01/11/2021;25/11/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;SIPA
YAMI - 73038;SIPA;BE;PRODOP;Confirmée;Non;Non;Non;Non;01/11/2021;25/11/2021;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;SIPA
MINISO - 74732;SKIL (MINISO);BE;PROD;Option;Non;Non;Non;Non;02/12/2021;02/12/2021;0;0;150,00;150,00;0,00;0,00;0,00;0;0;150,00;SKIL (MINISO)
SMART ADSERVER - 71501;SMART ADSERVER;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;391,13;391,13;0,00;0,00;0,00;0;0;391,13;SMART ADSERVER
SMART ADSERVER - 72321;SMART ADSERVER;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;418,82;418,82;0,00;0,00;0,00;0;0;418,82;SMART ADSERVER
SMART ADSERVER - 73352;SMART ADSERVER;ARP;CL;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;359,24;359,24;0,00;0,00;0,00;0;0;359,24;SMART ADSERVER
SMART ADSERVER - 74564;SMART ADSERVER;ARP;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;346,37;346,37;0,00;0,00;0,00;0;0;346,37;SMART ADSERVER
LA HALLE - 69995;SNGR ;JA;CL;Confirmée;Non;Non;Non;Non;12/07/2021;16/08/2021;0;0;1750,00;1400,00;20,00;0,00;0,00;0;0;1400,00;SNGR 
SOBORIZ OP GRAND RAID FAG - 70794;SOBORIZ INDUSTRIE ;KC;CL;Confirmée;Oui;Non;Non;Non;11/10/2021;17/10/2021;105263;0;1578,95;1350,00;15,00;0,00;12,83;105263;0;1350,00;UNIT MEDIA
SOBORIZ OPE FET KAF - 72713;SOBORIZ INDUSTRIE ;KC;CL;Confirmée;Oui;Non;Non;Non;06/12/2021;12/12/2021;116959;0;1754,39;1500,00;15,00;0,00;12,83;116959;0;1500,00;UNIT MEDIA
BURO REUNION - 70088;SOBURUN;BC;CL;Confirmée;Non;Non;Non;Non;07/07/2021;14/08/2021;0;0;1500,00;1000,00;33,00;0,00;0,00;0;0;1000,00;SOBURUN
MARIES DE REVE PDCV - 74400;SOFAWA;AG;PRODOP;Confirmée;Non;Non;Non;Non;30/11/2021;30/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;SOFAWA
LOGIS PARR L'AMOUR EST DANS LE PRE - 72010;SOPECO;BC;EXTWB;Demande;Non;Non;Non;Non;21/09/2021;14/12/2021;0;0;1500,00;1500,00;0,00;0,00;0,00;0;0;1500,00;SOPECO
MR BRICOLAGE - 66885;SOREBRIC SAS - MR BRICOLAGE;JA;CL;Confirmée;Non;Non;Non;Non;01/03/2021;31/12/2021;0;0;18500,00;15000,00;19,00;0,00;0,00;0;0;15000,00;SOREBRIC SAS - MR BRICOLAGE
MR BRICOLAGE - 66886;SOREBRIC SAS - MR BRICOLAGE;JA;PROD;Option;Non;Non;Non;Non;01/03/2021;31/12/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;SOREBRIC SAS - MR BRICOLAGE
MR BRICOLAGE - JARDIN - 72859;SOREBRIC SAS - MR BRICOLAGE;JA;FLS;Confirmée;Oui;Non;Non;Non;20/10/2021;30/10/2021;87591;0;2216,06;2000,00;10,00;0,00;22,83;87591;0;2000,00;VITAMEDIA (Agence HTC)
MR BRICOLAGE - OP ANNIVERSAIRE - 71259;SOREBRIC SAS - MR BRICOLAGE;JA;FLS;Confirmée;Non;Non;Non;Non;29/09/2021;08/10/2021;133300;0;3812,38;2000,00;48,00;0,00;15,00;133300;0;2000,00;VITAMEDIA (Agence HTC)
MR BRICOLAGE OPE JARDIN 2  - 73516;SOREBRIC SAS - MR BRICOLAGE;JA;FLS;Confirmée;Oui;Non;Non;Non;10/11/2021;20/11/2021;87591;0;2216,06;2000,00;10,00;0,00;22,83;87591;0;2000,00;VITAMEDIA (Agence HTC)
MR BRICOLAGE SPECIAL RENTREE 21 - 70461;SOREBRIC SAS - MR BRICOLAGE;JA;FLS;Confirmée;Non;Non;Non;Non;28/07/2021;07/08/2021;69469;0;2216,06;2000,00;10,00;0,00;28,79;69469;0;2000,00;VITAMEDIA (Agence HTC)
MR BRICOLAGE TRAVAUX DE VACANCES - 69757;SOREBRIC SAS - MR BRICOLAGE;BE;FLS;Confirmée;Non;Non;Non;Non;23/06/2021;03/07/2021;75750;0;2216,06;2000,00;10,00;0,00;26,40;75750;0;2000,00;VITAMEDIA (Agence HTC)
SOREFI - 72555;SOREFI;BC;CL;Confirmée;Oui;Non;Non;Non;18/10/2021;31/10/2021;258540;0;1662,06;1500,00;10,00;0,00;5,80;258540;0;1500,00;LUVI MEDIA (HAVAS REUNION)
SOREFI - 73847;SOREFI;BC;CL;Confirmée;Oui;Non;Non;Non;17/11/2021;28/11/2021;258540;0;1662,04;1499,99;10,00;0,00;5,80;258540;0;1499,99;LUVI MEDIA (HAVAS REUNION)
ACTIVIA - 72657;SORELAIT ;BE;FLS;Confirmée;Oui;Non;Non;Non;12/10/2021;21/10/2021;87591;0;2216,06;2000,00;10,00;0,00;22,83;87591;0;2000,00;VITAMEDIA (Agence HTC)
OIKOS MIEL - 71353;SORELAIT ;BE;FLS;Confirmée;Oui;Non;Non;Non;30/08/2021;08/09/2021;89110;0;2216,06;2000,00;10,00;0,00;22,44;89110;0;2000,00;VITAMEDIA (Agence HTC)
SORETAL ET ASIA STORE - 64522;SORETAL;AN;CL;Demande;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SORETAL
PICARD - 64496;SOSOI ;JA;CL;Demande;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SOSOI 
GO SPORT PAR LA REUNION FOOT  - 73363;SPCR ;BE;EXTWB;Confirmée;Non;Non;Non;Non;14/11/2021;14/11/2021;0;0;125,00;0,00;100,00;0,00;0,00;0;0;0,00;SPCR 
SPEED CLE SERVICES - 66999;SPEED CLE SERVICES;JA;CL;Demande;Non;Non;Non;Non;10/03/2021;28/02/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SPEED CLE SERVICES
SPEED CLE SERVICES - 68395;SPEED CLE SERVICES;JA;CL;Confirmée;Non;Non;Non;Non;01/05/2021;30/04/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;SPEED CLE SERVICES
SPEED CLE SERVICES TAMPON - 73290;SPEED CLE SERVICES TAMPON;AG;PRODOP;Confirmée;Non;Non;Non;Non;03/11/2021;03/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SPEED CLE SERVICES TAMPON
SFR - 70114;SRR;BE;CL;Confirmée;Non;Non;Non;Non;28/07/2021;31/08/2021;0;0;2850,00;2500,00;12,00;0,00;0,00;0;0;2500,00;MEDIA HUB OUTREMER
SFR - 73594;SRR;BE;IN;Demande;Non;Non;Non;Non;10/12/2021;20/12/2021;200000;0;5060,00;3605,25;29,00;0,00;18,03;0;0;0,00;MEDIA HUB OUTREMER
SFR - 73626;SRR;BE;IN;Demande;Non;Non;Non;Non;15/12/2021;30/12/2021;100000;0;2420,00;1724,25;29,00;0,00;17,24;0;0;0,00;MEDIA HUB OUTREMER
SFR BACK TO SCHOOL MOBILE - 69852;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;29/07/2021;16/08/2021;914931;0;10077,19;7180,00;29,00;0,00;7,85;914931;0;7180,00;MEDIA HUB OUTREMER
SFR BLACK FRIDAY - 73659;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;22/11/2021;30/11/2021;184090;0;4454,98;2885,63;35,00;0,00;0,00;184090;0;2885,63;MEDIA HUB OUTREMER
SFR BOX NOVEMBRE - 72742;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;01/11/2021;14/11/2021;418216;0;8280,69;5900,00;29,00;0,00;14,11;418216;0;5900,00;MEDIA HUB OUTREMER
SFR CAMPAGNE 14€ PAR MOIS - 71624;SRR;BE;CL;Demande;Non;Non;Non;Non;27/09/2021;06/11/2021;1000000;0;13700,00;9761,26;29,00;0,00;9,76;1000000;0;9761,26;MEDIA HUB OUTREMER
SFR CAMPAGNE 19€ PAR MOIS - 72213;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;28/09/2021;11/10/2021;250000;0;6050,00;4310,63;29,00;0,00;17,24;250000;0;4310,63;MEDIA HUB OUTREMER
SFR CAMPAGNE BA 250 € - 72466;SRR;BE;IN;Confirmée;Oui;Non;Non;Non;06/10/2021;17/10/2021;231985;0;8140,35;5800,00;29,00;0,00;25,00;231985;0;5800,00;MEDIA HUB OUTREMER
SFR CAMPAGNE FIXE - 70231;SRR;BE;CL;Confirmée;Non;Non;Non;Non;05/08/2021;23/08/2021;1131248;0;15433,54;10996,43;29,00;0,00;9,72;1131248;0;10996,43;MEDIA HUB OUTREMER
SFR LE CLUB - 69518;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;08/07/2021;18/07/2021;250000;0;750,00;534,36;29,00;0,00;2,14;250000;0;534,36;MEDIA HUB OUTREMER
SFR MOBILES NOEL - 73848;SRR;BE;CL;Confirmée;Non;Non;Non;Oui;01/12/2021;25/12/2021;650000;0;14300,00;10188,75;29,00;0,00;15,68;0;0;0,00;MEDIA HUB OUTREMER
SFR PROMO FIXE SIMPLISSIME - 69959;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;01/07/2021;11/07/2021;130000;0;1950,00;1389,38;29,00;0,00;10,69;130000;0;1389,38;MEDIA HUB OUTREMER
SFR PROMO FIXE SIMPLISSIME - 70144;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;12/07/2021;24/07/2021;130000;0;1950,00;1389,38;29,00;0,00;10,69;130000;0;1389,38;MEDIA HUB OUTREMER
SFR RED MEGA - 74055;SRR;BE;CL;Confirmée;Non;Non;Non;Non;22/11/2021;30/11/2021;160000;0;3520,00;2508,00;29,00;0,00;15,68;160000;0;2508,00;MEDIA HUB OUTREMER
SFR SELECTION MOBILE 1€ RENFORT - 70158;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;14/07/2021;26/07/2021;694185;0;9964,68;7099,83;29,00;0,00;10,23;694185;0;7099,83;MEDIA HUB OUTREMER
SFR SELECTION MOBILES A 1€ - 69439;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;30/06/2021;13/07/2021;506887;0;9684,22;6900,00;29,00;0,00;13,61;506887;0;6900,00;MEDIA HUB OUTREMER
SFR SOLDES - 71147;SRR;BE;CL;Confirmée;Oui;Non;Non;Non;04/09/2021;20/09/2021;1000000;0;10500,00;7481,25;29,00;0,00;7,48;1000000;0;7481,25;MEDIA HUB OUTREMER
PNEU CASH REUNION VU SUR ANTENNE - 73717;SRVP-PNEUS CASH;AG;PRODOP;Confirmée;Non;Non;Non;Non;22/11/2021;22/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;SRVP-PNEUS CASH
SUN 7 - 74100;SUN 7 ;JA;CL;Confirmée;Non;Non;Non;Non;30/11/2021;30/11/2021;275279;0;500,00;500,00;0,00;0,00;1,82;275279;0;500,00;SUN 7 
SUN 7 MAG - 71429;SUN 7 ;JA;CL;Confirmée;Oui;Non;Non;Non;15/10/2021;30/10/2021;583333;0;3500,00;1750,00;50,00;0,00;3,00;583333;0;1750,00;SUN 7 
SUN 7 MAG - 72748;SUN 7 ;JA;CL;Confirmée;Non;Non;Non;Non;15/10/2021;07/11/2021;0;0;850,00;500,00;41,00;0,00;0,00;0;0;500,00;SUN 7 
SUPER CATENA - 67713;SUPER CATENA;BC;CL;Confirmée;Non;Non;Non;Non;01/04/2021;31/03/2022;0;0;4600,00;3600,00;22,00;0,00;0,00;0;0;3600,00;SUPER CATENA
SUPRA REUNION - 71991;SUPRA REUNION - VISION PACIFIQUE;BE;PROD;Confirmée;Non;Non;Non;Non;16/09/2021;16/09/2021;0;0;690,00;690,00;0,00;0,00;0,00;0;0;690,00;SUPRA REUNION - VISION PACIFIQUE
SUPRA REUNION PARR KLB - 71485;SUPRA REUNION - VISION PACIFIQUE;BE;EXTWB;Confirmée;Non;Non;Non;Non;06/09/2021;30/09/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;SUPRA REUNION - VISION PACIFIQUE
FRAIS DE PROD SYMBIOSE MEDICALE - 73676;SYMBIOSE MEDICAL;BE;PROD;Option;Non;Non;Non;Non;12/11/2021;12/11/2021;0;0;150,00;150,00;0,00;0,00;0,00;0;0;150,00;SYMBIOSE MEDICAL
SYMBIOSE MEDICAL PARR BABYBOOM - 73873;SYMBIOSE MEDICAL;BE;EXTWB;Confirmée;Non;Non;Non;Non;22/12/2021;19/01/2022;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;SYMBIOSE MEDICAL
TAPIS VERT PDCV - 73547;TAPIS VERT;AN;PRODOP;Confirmée;Non;Non;Non;Non;10/11/2021;10/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;TAPIS VERT
TEADS - 71492;TEADS FRANCE;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;569,66;569,66;0,00;0,00;0,00;0;0;569,66;TEADS FRANCE
TEADS - 72319;TEADS FRANCE;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;281,94;281,94;0,00;0,00;0,00;0;0;281,94;TEADS FRANCE
TEADS - 73361;TEADS FRANCE;ARP;CL;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;410,65;410,65;0,00;0,00;0,00;0;0;410,65;TEADS FRANCE
TEADS - 74562;TEADS FRANCE;ARP;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;405,01;405,01;0,00;0,00;0,00;0;0;405,01;TEADS FRANCE
TEKA IMMO - 71397;TEKA IMMOBILIER;BE;PROD;Confirmée;Non;Non;Non;Non;27/08/2021;27/08/2021;0;0;690,00;690,00;0,00;0,00;0,00;0;0;690,00;TEKA IMMOBILIER
TEKA PAR PACK IMMO - 71454;TEKA IMMOBILIER;BE;EXTWB;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;125,00;125,00;0,00;0,00;0,00;0;0;125,00;TEKA IMMOBILIER
TERRANIMO - 70125;TERRANIMO JARDINERIES DE BOURBON;AN;CL;Demande;Non;Non;Non;Non;16/07/2021;16/08/2021;0;0;300,00;300,00;0,00;0,00;0,00;0;0;300,00;TERRANIMO JARDINERIES DE BOURBON
TERRANIMO - 70126;TERRANIMO JARDINERIES DE BOURBON;AN;CL;Demande;Non;Non;Non;Non;08/07/2021;08/07/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;TERRANIMO JARDINERIES DE BOURBON
TERRANIMO - MAGASIN 42 - 70128;TERRANIMO JARDINERIES DE BOURBON;AN;CL;Confirmée;Non;Non;Non;Non;16/07/2021;30/07/2021;0;0;150,00;150,00;0,00;0,00;0,00;0;0;150,00;TERRANIMO JARDINERIES DE BOURBON
THE RUBICON PROJECT  - 71505;THE RUBICON PROJETC INC;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;208,03;208,03;0,00;0,00;0,00;0;0;208,03;THE RUBICON PROJETC INC
THE RUBICON PROJECT  - 72327;THE RUBICON PROJETC INC;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;150,47;150,47;0,00;0,00;0,00;0;0;150,47;THE RUBICON PROJETC INC
THE RUBICON PROJECT  - 73356;THE RUBICON PROJETC INC;ARP;CL;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;116,28;116,28;0,00;0,00;0,00;0;0;116,28;THE RUBICON PROJETC INC
THE RUBICON PROJECT  - 74568;THE RUBICON PROJETC INC;ARP;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;128,12;128,12;0,00;0,00;0,00;0;0;128,12;THE RUBICON PROJETC INC
COUCHE AND CO - 71239;TOULET MEDICAL;KC;CL;Demande;Non;Non;Non;Non;01/10/2021;10/10/2021;600000;0;3000,00;1500,00;50,00;0,00;2,50;600000;0;1500,00;TOULET MEDICAL
COUCHE AND CO - 71257;TOULET MEDICAL;KC;CL;Confirmée;Non;Non;Non;Non;15/10/2021;15/04/2022;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;TOULET MEDICAL
COUCHE AND CO - 71931;TOULET MEDICAL;KC;PRODOP;Confirmée;Non;Non;Non;Non;20/09/2021;20/09/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;TOULET MEDICAL
TRANSEXPRESS - 66451;TRANSEXPRESS;JA;CL;Demande;Non;Non;Non;Non;01/02/2021;31/12/2021;0;0;1500,00;1500,00;0,00;0,00;0,00;0;0;1500,00;TRANSEXPRESS
TURB'AUTO VU SUR ANTENNE - 74648;TURB'AUTO;AG;DIGOPS;Confirmée;Non;Non;Non;Non;13/12/2021;17/12/2021;150000;0;720,00;500,00;31,00;0,00;3,33;0;0;0,00;TURB'AUTO
TURB'AUTO VU SUR ANTENNE - 74652;TURB'AUTO;AG;PRODOP;Confirmée;Non;Non;Non;Non;13/12/2021;13/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;TURB'AUTO
UNIVERS PISCINE PRES DE CHEZVOUS - 70506;UNIVERS PISCINE ET JARDIN SARL;AN;PRODOP;Confirmée;Non;Non;Non;Non;30/07/2021;30/07/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;UNIVERS PISCINE ET JARDIN SARL
UNIVERS PISCINE VU SUR ANTENNE - 74067;UNIVERS PISCINE ET JARDIN SARL;AN;PRODOP;Option;Non;Non;Non;Non;01/12/2021;01/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;UNIVERS PISCINE ET JARDIN SARL
UNIVERSITE DE LA REUNON - 71879;UNIVERSITE DE LA REUNION;KC;CL;Demande;Non;Non;Non;Non;20/09/2021;24/09/2021;356596;0;1711,65;1198,16;30,00;0,00;3,36;356596;0;1198,16;UNIVERSITE DE LA REUNION
UNIVERSITE DE LA REUNON - 72769;UNIVERSITE DE LA REUNION;KC;CL;Option;Non;Non;Non;Non;20/10/2021;31/10/2021;332409;0;1662,05;1500,00;10,00;0,00;4,51;332409;0;1500,00;UNIVERSITE DE LA REUNION
UNIVERSITE DE LA REUNON - 72786;UNIVERSITE DE LA REUNION;KC;DIGOPS;Option;Non;Non;Non;Non;25/10/2021;07/11/2021;420000;0;2850,00;1545,00;46,00;0,00;2,26;420000;0;1545,00;UNIVERSITE DE LA REUNION
